sex2,edu1,edu2,sibsex,occj,medu1,safa,urban,jieduan,match1
2,1,2,2,2,1,-0.0154293,0,2,1
2,1,2,0,2,1,2.670738,0,0,1
2,2,2,1,2,2,-4.539049,1,2,1
1,1,2,2,2,1,2.268769,0,0,1
2,1,2,2,1,1,3.620552,0,0,1
2,2,2,1,2,2,-2.390203,1,2,1
2,2,2,0,,1,-1.874459,0,0,0
1,1,2,0,4,1,2.83987,1,0,1
2,1,2,2,2,1,2.002046,0,0,1
2,1,2,1,1,1,2.06208,0,2,1
1,2,2,2,1,1,-0.7829952,0,0,0
2,3,2,0,2,1,-3.800938,0,2,0
2,2,2,2,2,1,-0.1988502,0,2,0
1,1,2,1,2,1,2.372416,0,0,1
1,2,2,2,,1,-0.6806765,0,0,0
2,1,2,1,1,1,3.217812,0,0,1
1,1,2,2,2,1,5.496005,1,0,1
2,1,2,1,2,2,-1.097099,0,2,0
1,2,2,1,3,1,-1.212093,1,0,0
2,1,2,1,1,1,0.8636672,0,2,1
1,1,2,0,2,2,-2.24059,0,0,0
1,1,2,1,1,1,5.496781,0,0,1
1,1,2,1,2,1,3.550587,1,2,1
1,1,2,1,2,1,-0.1103843,1,0,1
2,2,2,2,2,1,2.961057,0,2,0
1,1,2,1,1,1,3.369804,0,0,1
2,1,2,1,1,1,3.742594,0,0,1
2,1,2,1,2,1,-0.0178435,1,2,1
1,1,2,0,,1,-0.7487261,1,0,1
1,1,2,1,1,1,2.873943,0,0,1
1,2,2,1,4,1,-1.783831,0,0,0
2,1,2,1,,1,3.877056,0,0,1
1,1,2,0,1,1,2.23663,0,0,1
1,1,2,1,1,1,2.113686,0,0,1
1,1,2,2,2,1,1.823367,0,0,1
2,2,2,1,2,1,-0.7327865,1,0,0
1,2,2,2,1,1,0.4352086,0,2,0
1,1,2,1,2,1,3.173576,0,0,1
1,2,2,2,2,2,-2.754816,0,2,1
1,3,2,1,1,1,-1.392078,0,2,0
2,1,2,1,1,1,3.540205,0,2,1
1,1,2,2,2,1,4.191973,0,2,1
1,1,2,1,1,1,3.854506,0,0,1
2,1,2,2,2,1,2.964738,1,0,1
1,1,2,1,1,2,-3.181515,0,2,0
1,1,2,2,1,2,-1.996073,0,2,0
1,1,2,1,1,1,3.826953,0,0,1
1,1,2,1,3,1,3.16027,0,0,1
2,2,2,1,1,1,-0.3447242,0,2,0
1,1,2,1,1,1,5.059278,0,0,1
2,2,2,2,1,1,1.604708,0,0,0
2,2,2,1,1,1,-1.164323,0,0,0
2,2,2,0,2,2,-1.858167,0,2,1
1,1,2,1,2,1,4.892844,1,0,1
2,3,2,1,2,2,-5.325641,1,0,0
2,1,2,1,1,1,1.73859,0,0,1
1,1,2,1,1,1,-2.258076,0,0,1
1,2,2,2,1,2,-2.436852,0,2,1
2,1,2,2,1,1,2.578385,0,2,1
1,1,2,2,1,3,-1.6655,0,2,0
1,1,2,2,2,1,0.1340773,0,0,1
1,1,2,1,,1,-0.4389632,1,0,1
1,1,2,2,1,1,2.416516,0,0,1
2,2,2,1,1,2,-1.093125,0,2,1
2,1,2,2,2,1,1.557602,0,2,1
2,1,2,1,1,1,4.763734,0,0,1
2,2,2,1,1,1,0.8192279,0,2,0
1,1,2,2,1,1,1.789084,0,0,1
1,2,2,1,2,2,-3.059227,0,0,1
1,1,2,2,1,1,1.176585,0,0,1
1,1,2,2,2,1,2.557364,0,2,1
1,1,2,1,1,1,2.913625,0,0,1
1,1,2,1,1,2,-1.605445,0,0,0
2,2,2,1,1,1,-0.1539528,0,2,0
2,1,2,1,1,2,-2.757349,0,0,0
2,1,2,1,1,1,0.3699379,0,0,1
2,1,2,1,1,1,1.454187,0,0,1
1,1,2,1,2,3,-2.149872,0,2,0
2,2,2,0,2,1,-3.813472,1,0,0
2,1,2,2,1,1,-0.9191883,0,0,1
1,3,2,2,3,1,-3.426457,0,0,0
1,1,2,0,2,1,4.916972,1,0,1
2,3,2,1,2,1,-4.078552,1,2,0
1,1,2,1,1,1,3.729985,0,0,1
2,1,2,1,2,1,1.977844,0,0,1
1,1,2,0,2,1,2.671698,1,0,1
1,1,2,1,1,1,0.6687903,0,2,1
1,1,2,1,4,3,-3.097179,0,2,0
1,1,2,2,1,1,2.971799,0,0,1
1,1,2,1,2,1,3.439128,1,0,1
1,2,2,2,1,1,-1.907855,1,2,0
1,1,2,1,1,1,0.1065722,0,2,1
2,2,2,1,3,1,-3.029346,0,0,0
2,1,2,2,1,1,2.245884,0,2,1
1,1,2,2,1,1,2.259222,0,2,1
2,2,2,1,3,1,-0.9296386,0,0,0
2,1,2,1,1,1,1.760356,0,2,1
1,1,2,1,1,1,3.843234,0,0,1
2,2,2,1,2,1,-0.6042442,0,0,0
1,1,2,2,4,1,2.276518,0,0,1
1,1,2,1,1,1,3.286742,0,0,1
1,1,2,0,,1,3.56744,0,0,1
1,1,2,2,1,1,0.5809219,0,2,1
1,2,2,1,2,2,-1.64393,0,2,1
1,1,2,1,1,1,0.9916705,0,0,1
1,1,2,0,1,1,1.463124,0,2,1
1,1,2,2,2,1,3.345411,0,0,1
1,2,2,2,1,1,-2.349323,0,0,0
1,1,2,2,1,1,1.83112,0,2,1
1,2,2,2,1,1,-0.3285058,0,0,0
1,1,2,1,1,1,2.666799,0,0,1
1,1,2,1,1,1,3.682023,0,0,1
1,3,2,1,2,3,-4.255087,0,2,1
2,1,2,0,,1,3.656139,1,1,1
1,1,2,0,1,1,3.931039,0,1,1
2,1,2,2,1,1,-1.409647,0,0,1
1,1,2,1,1,1,1.054336,0,2,1
2,1,2,1,1,1,5.450627,0,0,1
1,1,2,1,2,1,5.447628,1,0,1
1,2,2,0,2,1,1.540205,0,2,0
2,1,2,2,2,2,0.9258869,0,0,0
1,1,2,2,4,1,5.55632,0,0,1
1,1,2,2,4,1,3.096502,0,2,1
1,3,2,2,2,1,-3.499616,0,0,0
1,1,2,0,1,1,5.243736,0,0,1
1,1,2,1,1,2,-0.0648531,0,0,0
1,2,2,1,1,1,-0.7688625,0,0,0
2,1,2,2,1,1,2.012847,1,0,1
1,1,2,2,,1,5.602593,0,0,1
1,1,2,2,,1,2.924082,1,2,1
1,2,2,2,2,1,0.9165156,0,0,0
1,1,2,1,2,1,0.1075788,0,0,1
2,2,2,1,4,1,-1.720401,1,0,0
1,1,2,1,2,1,3.073885,0,0,1
2,1,2,1,1,1,3.836761,0,2,1
2,1,2,2,1,1,4.862069,0,0,1
2,2,2,1,1,2,-3.064791,0,2,1
1,1,2,2,2,1,2.237403,0,0,1
1,1,2,1,1,1,2.864507,0,0,1
1,1,2,0,1,1,2.94281,0,0,1
1,2,2,2,2,1,-3.260797,0,2,0
2,2,2,1,1,2,-3.417368,0,2,1
1,1,2,1,2,1,2.764247,0,0,1
1,2,2,2,2,3,-2.677966,1,2,0
1,1,2,0,1,1,1.521425,0,0,1
2,1,2,2,1,1,-0.0582423,0,2,1
2,1,2,1,2,1,0.5107861,0,0,1
2,1,2,1,2,1,3.224118,0,0,1
2,1,2,1,,1,5.708558,0,0,1
2,2,2,1,2,1,-2.295382,0,2,0
2,1,2,0,,1,3.443742,1,0,1
2,2,2,1,1,1,-2.710572,0,2,0
2,2,2,2,1,1,-3.264882,0,2,0
1,2,2,2,1,1,-0.718888,0,0,0
1,3,2,1,2,2,-5.390342,1,2,0
1,2,2,2,1,2,-3.279119,0,0,1
1,2,2,2,2,2,-0.5916409,0,2,1
2,1,2,1,1,1,1.187012,0,2,1
1,1,2,2,1,1,0.5690119,0,2,1
1,1,2,1,,1,1.209504,0,0,1
1,1,2,2,2,1,0.5709071,0,0,1
1,2,2,1,1,1,0.1121941,0,2,0
1,2,2,1,1,2,-2.397222,0,0,1
2,1,2,1,2,1,2.018591,0,0,1
1,1,2,2,2,1,-0.6269951,1,0,1
2,2,2,1,2,2,-3.16283,1,2,1
1,1,2,1,1,1,4.731163,0,0,1
1,3,2,2,3,1,0.9477957,1,0,0
1,1,2,2,1,1,3.964514,0,0,1
1,5,2,2,3,2,-6.451258,1,0,0
1,1,2,1,2,1,6.064572,1,0,1
1,1,2,2,1,1,2.016111,0,0,1
1,1,2,1,2,1,0.5101314,1,0,1
1,2,2,1,1,1,1.383664,0,0,0
1,1,2,1,1,1,3.652211,0,0,1
1,2,2,2,2,1,-1.962108,0,0,0
1,1,2,1,2,1,1.846504,0,0,1
1,2,2,2,2,2,-2.879961,0,0,1
2,2,2,2,2,1,0.9092033,0,2,0
2,3,2,2,1,2,-3.466966,0,2,0
1,1,2,1,1,2,-0.7425692,0,0,0
1,1,2,1,1,1,0.105557,0,0,1
1,1,2,0,1,1,-0.645798,0,0,1
2,2,2,1,1,1,-2.79459,0,0,0
1,1,2,1,3,1,0.2241182,0,0,1
2,1,2,2,1,1,2.514471,0,0,1
1,1,2,1,1,1,1.070422,0,0,1
1,2,2,1,2,1,-0.4957814,0,0,0
1,1,2,1,2,1,0.9079423,0,0,1
2,2,2,1,1,1,-0.3080268,0,2,0
1,2,2,2,2,1,-1.319489,0,0,0
2,1,2,1,2,1,3.358922,0,0,1
1,1,2,2,1,2,-1.793065,0,0,0
2,3,2,2,4,1,-3.495189,1,0,0
1,1,2,2,2,1,0.1719174,0,0,1
1,1,2,2,1,1,1.900044,0,0,1
1,3,2,1,4,2,-3.304176,0,2,0
1,1,2,1,2,1,3.418708,0,2,1
1,1,2,1,1,1,4.269428,0,0,1
1,1,2,0,1,1,4.973372,0,0,1
2,2,2,1,1,2,-4.555425,0,0,1
2,1,2,1,2,1,2.468991,0,0,1
2,2,2,2,4,1,-0.4283991,0,2,0
1,1,2,0,1,3,-1.181893,0,2,0
1,1,2,1,1,2,-1.999616,0,0,0
1,2,2,1,1,1,-1.709207,0,0,0
2,1,2,1,1,1,2.808784,0,0,1
1,1,2,2,,2,-2.817343,0,2,0
1,1,2,0,,1,3.703275,1,0,1
2,1,2,0,3,1,-1.392243,1,0,1
1,1,2,2,,1,0.9572096,0,0,1
2,1,2,2,1,1,3.344332,0,0,1
2,1,2,2,2,1,3.006525,0,0,1
2,2,2,0,3,1,-3.342352,1,0,0
1,1,2,1,1,1,1.533879,0,0,1
2,2,2,0,2,1,-1.065414,0,2,0
1,1,2,2,4,1,-0.092114,0,2,1
2,1,2,1,4,1,-0.5101459,0,0,1
1,2,2,0,1,1,-2.224427,0,0,0
1,3,2,0,,2,-5.682684,1,0,0
2,1,2,1,1,1,1.231981,0,2,1
1,1,2,0,1,1,1.694586,0,0,1
1,1,2,1,2,1,-0.9808583,0,0,1
1,2,2,0,1,1,1.834262,0,0,0
2,2,2,1,3,1,-0.3732815,0,0,0
1,1,2,1,,1,-1.918753,1,0,1
2,2,2,1,2,2,-3.353366,0,2,1
1,2,2,2,2,1,0.3903165,0,2,0
2,1,2,2,1,3,-4.60748,0,2,0
1,2,2,2,2,3,-5.013067,0,2,0
2,3,2,1,3,1,-3.712407,0,0,0
1,1,2,0,2,1,0.0517242,0,0,1
2,2,2,1,2,2,-1.567654,0,2,1
2,2,2,1,1,1,-3.294576,0,2,0
1,3,2,1,2,1,-6.510377,1,0,0
1,1,2,1,1,1,3.010786,0,0,1
1,2,2,2,2,1,-1.093764,0,0,0
2,1,2,2,1,1,0.363318,0,2,1
1,2,2,1,2,1,0.4458933,0,2,0
1,2,2,2,1,2,-4.46349,0,2,1
2,1,2,2,1,1,0.5350366,0,2,1
1,1,2,1,1,1,4.383721,0,0,1
1,1,2,2,1,1,3.114375,1,0,1
1,1,2,1,1,1,0.2453032,0,0,1
1,3,2,2,2,1,-1.801281,0,0,0
1,1,2,0,2,1,-1.490046,0,2,1
1,1,2,1,,1,0.1282116,1,0,1
1,1,2,1,2,1,2.711048,1,0,1
2,1,2,1,2,1,4.996773,1,0,1
2,2,2,1,,1,-2.783831,0,0,0
2,2,2,2,1,1,-2.382678,0,0,0
2,1,2,1,2,1,-0.7047913,0,0,1
1,3,2,1,4,1,-2.443419,1,0,0
1,1,2,0,,1,2.434507,1,0,1
2,1,2,1,1,1,1.687293,0,0,1
1,1,2,0,,1,4.977895,0,0,1
2,2,2,2,1,1,2.058258,0,2,0
2,1,2,1,2,1,2.472929,1,0,1
1,3,2,2,1,1,-0.513067,1,2,0
1,2,2,0,,1,-0.7422192,0,0,0
1,2,2,2,2,2,-2.539603,0,2,1
2,2,2,1,1,1,-2.072476,0,2,0
2,2,2,1,1,1,-2.800938,0,2,0
2,1,2,2,,1,0.5424281,1,0,1
2,1,2,0,2,2,-4.189869,1,0,0
1,3,2,2,3,2,-5.556231,0,0,0
2,1,2,2,1,1,1.710355,0,0,1
1,2,2,1,2,2,-1.769428,0,2,1
1,1,2,1,2,1,1.887803,0,2,1
2,1,2,1,3,1,6.21758,0,0,1
1,1,2,1,1,1,3.599473,0,0,1
1,1,2,1,1,2,-2.273328,0,2,0
2,1,2,2,4,1,4.319777,0,0,1
1,1,2,1,4,1,0.3840368,1,0,1
1,1,2,1,2,1,0.0099537,0,2,1
1,1,2,0,4,1,1.595791,1,0,1
1,1,2,2,2,1,-0.0647914,0,2,1
1,1,2,0,1,1,0.4303632,0,2,1
1,3,2,2,4,1,-3.484671,1,0,0
2,1,2,1,1,1,2.454398,0,0,1
2,2,2,1,1,2,-2.833498,0,2,1
1,2,2,0,,1,-2.434721,1,0,0
2,1,2,1,2,2,1.29951,0,0,0
1,1,2,2,1,1,4.326558,0,0,1
1,2,2,2,1,1,-1.583484,0,0,0
1,1,2,1,2,1,3.313697,0,0,1
1,1,2,0,1,1,2.671917,0,0,1
1,1,2,1,2,1,4.840069,1,0,1
2,1,2,1,1,1,2.39365,0,0,1
1,1,2,0,1,1,4.068193,0,0,1
2,3,2,1,,1,-3.218794,1,0,0
2,1,2,2,1,1,-0.0389431,0,2,1
2,1,2,1,4,1,4.189613,0,0,1
1,2,2,0,2,2,-3.407855,1,2,1
1,2,2,2,1,1,-0.5592275,0,0,0
2,3,2,2,1,1,-3.149058,0,2,0
1,2,2,0,2,2,-2.925958,0,2,1
1,1,2,2,1,1,2.707098,1,0,1
2,2,2,1,1,1,-1.155119,0,2,0
1,2,2,1,1,1,-1.636897,0,0,0
1,1,2,0,,1,3.368838,1,0,1
2,1,2,2,4,2,-0.740972,1,2,0
2,1,2,1,1,1,0.7054236,0,2,1
2,1,2,0,2,1,4.416766,1,1,1
2,2,2,2,4,2,-3.023041,0,0,1
1,1,2,1,1,1,4.536194,0,0,1
2,2,2,2,2,1,-0.9903677,0,0,0
2,2,2,1,2,3,-1.286684,1,2,0
1,1,2,2,,1,2.111239,0,0,1
2,1,2,1,2,1,1.231889,0,2,1
1,3,2,2,,3,-5.964963,1,2,1
1,1,2,1,1,1,-0.1870997,0,0,1
2,3,2,2,1,1,-1.449187,0,2,0
1,1,2,1,1,1,-0.8088238,0,2,1
1,1,2,1,1,1,-0.1777871,0,0,1
1,2,2,2,1,1,-1.545602,0,0,0
1,2,2,1,1,1,-1.990046,0,2,0
1,1,2,1,4,1,2.422033,0,0,1
1,1,2,1,1,1,1.760356,0,2,1
1,1,2,1,1,2,-2.5059,0,0,0
1,1,2,2,1,1,3.112264,0,2,1
1,2,2,1,1,1,-2.487797,0,0,0
1,1,2,1,4,1,3.786374,0,0,1
1,2,2,1,1,1,0.9328766,0,0,0
1,1,2,1,1,1,-0.3129878,0,2,1
1,2,2,0,2,3,-5.022625,1,2,0
2,1,2,1,1,1,0.8780999,0,2,1
1,1,2,0,,1,1.375144,1,0,1
2,1,2,1,1,1,1.722334,0,0,1
1,1,2,1,1,1,-0.2887969,0,0,1
2,1,2,0,2,1,2.151946,1,0,1
2,2,2,1,1,2,-2.019074,0,2,1
1,1,2,1,,1,3.405033,0,0,1
1,2,2,2,2,1,-4.20036,0,0,0
2,2,2,1,1,1,-0.4737902,0,2,0
2,2,2,1,1,1,-1.994763,0,2,0
2,1,2,1,2,1,4.163643,1,2,1
2,2,2,1,1,1,0.5395913,0,0,0
1,2,2,2,1,1,1.395727,0,2,0
2,1,2,1,2,1,5.159332,0,2,1
1,2,2,2,4,1,-3.522159,0,0,0
2,1,2,2,2,1,0.7222655,0,0,1
1,1,2,2,1,1,2.62138,0,0,1
1,1,2,1,1,1,4.419357,0,0,1
1,2,2,1,2,1,-4.17947,0,0,0
2,1,2,1,1,1,1.515881,0,0,1
1,1,2,1,1,1,2.178036,0,0,1
2,1,2,2,2,1,0.7976332,0,2,1
1,2,2,2,2,2,-1.538943,0,2,1
2,1,2,1,2,1,1.901498,0,0,1
1,2,2,1,2,1,-0.9849069,1,0,0
1,1,2,2,1,1,-1.287632,0,0,1
1,1,2,2,1,1,2.559749,0,0,1
2,2,2,0,1,2,-1.449561,0,2,1
1,1,2,1,1,1,0.8100424,0,2,1
1,2,2,1,2,2,-3.459399,1,0,1
1,1,2,1,4,1,-0.0608301,1,0,1
1,1,2,1,1,1,4.386171,0,0,1
2,2,2,1,3,1,3.340874,1,2,0
1,1,2,2,1,2,-2.211241,0,2,0
1,1,2,1,1,1,0.4211774,0,2,1
1,1,2,1,1,1,-2.10615,0,2,1
1,1,2,2,1,1,4.777889,0,2,1
1,1,2,0,4,1,4.142494,0,2,1
1,2,2,2,,1,0.2773786,1,0,0
1,5,2,0,,3,-6.221932,1,1,0
1,1,2,1,1,1,0.1758332,0,0,1
1,1,2,2,1,1,0.0165751,0,0,1
2,2,2,2,1,1,1.062867,0,0,0
1,1,2,1,1,1,5.125541,0,0,1
2,1,2,1,1,1,4.059278,0,0,1
1,1,2,0,,1,-0.5768332,0,0,1
2,1,2,2,2,2,-2.56815,0,2,0
2,1,2,2,3,1,2.391986,1,0,1
1,3,2,1,4,2,-4.580207,1,0,0
1,2,2,1,4,2,-3.070131,0,2,1
1,1,2,1,1,1,3.816822,0,0,1
2,2,2,2,2,2,-5.421616,0,2,1
1,1,2,2,1,1,2.084172,0,0,1
2,2,2,1,1,1,-3.279153,0,2,0
1,1,2,2,2,1,-0.7121227,1,0,1
1,1,2,0,1,1,-1.810506,0,0,1
1,1,2,1,1,1,2.529446,0,0,1
1,1,2,2,,1,2.300601,1,0,1
1,2,2,1,1,1,1.13625,0,0,0
1,2,2,2,2,1,-0.1121969,0,2,0
1,1,2,1,,1,4.229062,1,0,1
2,2,2,1,1,1,-0.2623913,0,2,0
2,3,2,1,3,1,-4.04183,0,0,0
1,1,2,2,2,2,-2.924606,0,2,0
2,1,2,1,1,1,-1.773737,0,0,1
2,1,2,2,2,1,2.035132,0,0,1
1,1,2,2,1,1,5.869938,1,0,1
2,2,2,1,2,1,-0.375464,1,0,0
2,2,2,1,1,1,-2.241264,0,0,0
1,1,2,0,2,1,0.0255535,1,0,1
2,1,2,1,,1,1.958272,0,0,1
2,3,2,1,1,1,-1.886822,0,2,0
2,1,2,1,4,1,2.574608,0,0,1
1,1,2,1,1,1,5.123241,0,0,1
1,1,2,2,,1,5.399568,0,0,1
1,2,2,1,1,1,0.2424188,0,0,0
1,1,2,1,1,1,-0.4652275,0,0,1
2,2,2,2,1,1,-2.079523,0,0,0
1,1,2,2,1,1,-1.512452,0,0,1
1,2,2,2,2,1,0.2756014,0,2,0
2,1,2,1,1,1,2.728379,0,0,1
1,1,2,2,2,1,1.754508,1,0,1
2,1,2,1,1,3,-1.516726,0,2,0
1,1,2,2,2,1,1.807971,0,0,1
1,1,2,1,1,2,-0.1212449,0,0,0
1,2,2,1,1,1,-2.291771,0,2,0
1,1,2,2,2,1,1.860008,1,0,1
2,1,2,1,2,1,1.866435,0,0,1
1,2,2,2,1,1,0.5096323,0,0,0
2,2,2,2,3,1,-1.872259,0,0,0
1,1,2,2,2,1,0.9158154,0,0,1
1,1,2,0,1,1,1.915057,0,2,1
1,1,2,0,2,1,6.221253,1,0,1
2,1,2,1,,1,3.591434,1,0,1
2,3,2,1,,2,-5.57045,1,0,0
2,1,2,2,2,1,3.757428,1,0,1
1,1,2,0,,1,3.472533,1,0,1
1,1,2,2,1,1,0.0398865,0,0,1
2,1,2,1,1,1,2.921631,0,0,1
1,1,2,1,1,1,3.854656,0,0,1
1,1,2,2,1,1,2.208229,0,2,1
1,1,2,1,1,1,0.4846698,0,0,1
1,1,2,0,1,1,2.092007,0,0,1
1,1,2,1,1,1,3.447055,0,0,1
1,2,2,2,1,1,-1.873365,0,0,0
1,1,2,1,1,1,0.4933306,0,0,1
2,1,2,2,2,1,0.1696141,1,0,1
2,2,2,1,4,2,-2.739985,0,2,1
1,2,2,0,2,2,-3.383629,0,2,1
2,1,2,1,1,1,0.9288986,0,0,1
1,1,2,1,1,1,1.982403,0,0,1
1,2,2,1,1,1,1.195171,0,0,0
1,5,2,1,3,5,-10.712,0,0,1
1,1,2,0,,1,5.003262,0,1,1
1,1,2,2,2,1,3.092145,0,2,1
1,2,2,1,,1,-0.3178101,1,0,0
1,1,2,1,1,1,-2.800938,0,2,1
1,1,2,2,1,1,5.458958,0,0,1
1,2,2,2,2,2,-2.579734,0,2,1
1,1,2,2,1,2,-1.032766,0,0,0
2,1,2,1,1,1,-1.097835,0,0,1
1,1,2,1,1,1,1.890009,0,0,1
2,1,2,2,1,1,0.5929818,0,2,1
1,1,2,1,4,1,1.790905,1,0,1
1,1,2,1,1,1,3.461178,0,0,1
1,2,2,0,,2,-3.633527,1,0,1
1,1,2,2,1,1,3.33184,0,0,1
1,1,2,1,4,3,-4.018847,1,0,0
1,2,2,2,1,1,-0.7694283,0,2,0
2,2,2,1,4,1,0.3310933,1,2,0
1,2,2,1,2,1,-0.3701854,1,2,0
1,2,2,0,4,2,-4.714346,0,0,1
1,1,2,0,2,1,5.067122,0,0,1
1,1,2,1,1,1,1.169265,0,0,1
2,3,2,2,1,1,-5.438342,0,2,0
1,1,2,1,2,1,2.393317,1,0,1
1,1,2,1,1,1,3.913523,0,0,1
1,1,2,1,1,1,2.965139,0,0,1
2,1,2,2,2,1,3.105773,1,0,1
2,1,2,1,1,1,0.9906533,0,0,1
1,2,2,1,2,2,-3.940165,0,0,1
1,1,2,0,2,1,2.899592,0,0,1
2,1,2,1,4,1,1.672991,0,0,1
1,1,2,0,2,1,4.031139,1,1,1
1,1,2,2,1,1,3.038765,0,0,1
2,1,2,1,1,1,2.349104,0,0,1
1,2,2,1,1,1,-1.826828,0,0,0
1,1,2,0,2,1,4.889315,0,0,1
2,1,2,1,2,1,-1.04021,0,0,1
1,1,2,1,1,1,0.8009046,1,0,1
2,1,2,2,2,1,3.606639,1,0,1
2,1,2,1,1,1,2.564379,0,2,1
2,1,2,2,2,1,3.367623,1,0,1
2,1,2,1,1,1,1.862967,0,0,1
1,2,2,1,2,2,-4.612197,0,2,1
1,1,2,1,1,1,1.21462,0,0,1
1,1,2,1,2,1,3.990653,0,0,1
1,1,2,1,,1,3.426772,0,0,1
1,2,2,2,1,1,0.4223375,0,2,0
2,1,2,2,2,1,0.5096323,0,0,1
1,1,2,2,1,2,-1.245065,0,0,0
2,1,2,1,1,2,-0.4878509,0,0,0
1,3,2,0,,1,-2.920376,0,0,0
1,1,2,2,,1,1.931602,0,0,1
1,1,2,2,1,1,4.558673,0,0,1
2,2,2,2,1,2,-3.816064,0,0,1
2,2,2,2,1,2,-4.480159,0,0,1
2,2,2,1,4,1,-0.2023668,0,2,0
2,2,2,1,4,1,-2.534092,1,0,0
1,1,2,1,3,1,5.840007,1,0,1
2,1,2,1,,2,-2.859095,0,2,0
2,1,2,1,2,1,5.127711,1,0,1
1,1,2,1,2,1,4.392492,1,0,1
2,2,2,1,1,1,-0.9724538,0,0,0
1,2,2,2,1,2,-4.029602,0,2,1
1,1,2,0,,1,5.454687,1,0,1
1,1,2,1,,1,0.1721494,1,0,1
2,2,2,1,4,2,-3.263067,0,2,1
1,1,2,0,1,1,0.2925978,0,0,1
1,1,2,2,1,1,3.208881,0,0,1
1,2,2,1,4,1,-2.490046,1,2,0
2,1,2,1,2,1,1.173344,0,2,1
1,1,2,0,1,2,2.071601,0,2,0
1,1,2,2,1,1,3.113178,0,2,1
1,2,2,1,1,2,-2.192378,0,2,1
2,2,2,2,4,1,-1.076158,0,0,0
1,2,2,2,1,2,-2.24772,0,0,1
2,2,2,1,2,2,-0.7899165,0,2,1
1,1,2,0,1,1,5.20663,0,0,1
1,2,2,1,,1,-4.147748,1,0,0
1,1,2,1,1,1,5.861362,0,0,1
1,1,2,0,1,1,2.946238,1,0,1
2,1,2,2,1,1,-0.8729656,0,2,1
1,1,2,2,1,1,0.5294456,0,0,1
1,1,2,0,,1,-1.122399,1,0,1
2,2,2,1,4,1,0.6232412,1,0,0
1,5,2,0,4,3,-7.340668,0,2,0
2,2,2,2,4,2,-5.423478,1,0,1
1,1,2,1,1,1,0.6573203,0,0,1
1,1,2,2,1,1,-2.023656,0,0,1
2,1,2,2,2,1,2.352058,0,0,1
2,3,2,2,3,1,-2.1871,0,0,0
2,1,2,2,2,1,1.736933,0,2,1
1,1,2,2,1,1,4.222025,0,0,1
2,2,2,0,2,1,-2.175676,0,2,0
1,1,2,1,2,1,4.112395,0,0,1
2,1,2,1,1,1,0.7385898,0,0,1
2,1,2,1,1,1,0.2941451,0,2,1
1,1,2,2,1,1,-1.615049,0,0,1
1,3,2,1,2,2,-4.232481,1,2,0
1,1,2,1,1,1,0.7995098,1,0,1
2,2,2,2,2,2,-3.663239,0,2,1
1,1,2,0,,1,0.9835054,0,0,1
1,1,2,0,4,1,4.491671,1,0,1
1,1,2,1,1,1,-0.2186229,0,2,1
1,1,2,0,1,1,3.854119,0,0,1
1,1,2,1,1,1,-1.154589,0,0,1
1,1,2,1,2,1,0.466049,1,0,1
1,3,2,0,,1,-1.518646,0,0,0
2,1,2,1,1,1,3.120654,0,0,1
2,2,2,0,1,1,-3.814605,0,0,0
1,1,2,1,1,1,3.360008,0,0,1
1,1,2,2,,1,2.022439,1,0,1
1,3,2,2,1,2,-4.937578,0,0,0
1,1,2,2,2,1,5.746164,0,0,1
1,1,2,2,1,1,-0.2641487,1,2,1
1,2,2,1,1,1,1.435209,0,2,0
2,3,2,1,1,1,-0.163239,0,2,0
1,2,2,2,1,2,-4.156182,0,2,1
2,1,2,2,2,1,3.534349,0,2,1
1,2,2,1,,1,0.0079641,1,0,0
1,2,2,0,1,2,-0.6487899,0,2,1
2,2,2,1,1,1,-3.063433,0,2,0
1,2,2,2,1,1,1.399567,0,0,0
2,3,2,2,1,1,-2.406133,0,2,0
1,1,2,0,3,1,3.942233,0,1,1
2,3,2,1,1,1,-3.168907,0,2,0
2,2,2,1,2,1,-1.322498,0,0,0
1,2,2,2,2,1,-2.248526,1,0,0
1,2,2,1,4,1,-1.119038,0,2,0
1,2,2,2,,2,-4.715186,0,2,1
1,2,2,0,4,2,-3.163496,1,0,1
1,1,2,0,1,1,4.415877,0,0,1
1,1,2,1,2,1,-2.00613,1,0,1
2,2,2,2,2,1,-0.4037006,0,0,0
1,1,2,2,1,1,1.114145,0,0,1
2,1,2,2,1,1,4.779642,0,0,1
2,1,2,2,2,1,0.8443885,1,0,1
2,1,2,1,2,1,-0.3856246,1,0,1
1,1,2,2,1,1,1.960951,0,2,1
1,2,2,2,2,2,-1.613924,0,2,1
2,1,2,1,4,1,4.31939,0,0,1
1,1,2,0,1,1,5.863143,0,0,1
2,1,2,2,,1,4.962233,0,0,1
2,1,2,0,2,1,1.663931,1,0,1
2,1,2,1,1,1,1.911565,0,0,1
1,2,2,1,1,1,-2.417434,0,2,0
1,1,2,1,1,1,0.6454874,0,0,1
1,1,2,2,2,1,3.258537,1,2,1
1,2,2,1,,1,-1.450845,1,0,0
2,2,2,1,1,2,-4.029602,0,2,1
2,2,2,1,2,1,-2.078369,0,0,0
1,1,2,2,1,1,1.248456,0,0,1
1,1,2,1,1,1,0.7548285,0,2,1
1,2,2,1,1,1,0.6236875,0,0,0
1,2,2,2,1,1,-1.800721,0,0,0
